Transaction_ID,Loan_ID,Customer_ID,EMI_Amount,Principal_Component,Interest_Component,Payment_Date,Payment_Status
TXN_LOAN0009_17,LOAN0009,CUST0179,29976.24,25795.74,4180.5,2025-02-03,Paid
TXN_LOAN0009_18,LOAN0009,CUST0179,29976.24,25990.18,3986.06,2025-03-03,Paid
TXN_LOAN0009_19,LOAN0009,CUST0179,29976.24,26186.1,3790.14,2025-04-03,Paid
TXN_LOAN0009_20,LOAN0009,CUST0179,29976.24,26383.49,3592.75,2025-05-03,Paid
TXN_LOAN0009_21,LOAN0009,CUST0179,29976.24,26582.37,3393.87,2025-06-03,Paid
TXN_LOAN0009_22,LOAN0009,CUST0179,29976.24,26782.75,3193.49,2025-07-03,Paid
TXN_LOAN0009_23,LOAN0009,CUST0179,29976.24,26984.64,2991.6,2025-08-03,Paid
TXN_LOAN0009_24,LOAN0009,CUST0179,29976.24,27188.06,2788.18,2025-09-03,Paid
TXN_LOAN0009_25,LOAN0009,CUST0179,29976.24,27393.0,2583.24,2025-10-03,Paid
TXN_LOAN0009_26,LOAN0009,CUST0179,29976.24,27599.49,2376.75,2025-11-03,Paid
TXN_LOAN0009_27,LOAN0009,CUST0179,29976.24,27807.54,2168.7,2025-12-03,Paid
TXN_LOAN0009_28,LOAN0009,CUST0179,29976.24,28017.15,1959.09,2026-01-03,Paid
TXN_LOAN0009_29,LOAN0009,CUST0179,29976.24,28228.35,1747.89,2026-02-03,Paid
TXN_LOAN0009_30,LOAN0009,CUST0179,29976.24,28441.14,1535.1,2026-03-03,Paid
TXN_LOAN0009_31,LOAN0009,CUST0179,29976.24,28655.53,1320.71,2026-04-03,Paid
TXN_LOAN0009_32,LOAN0009,CUST0179,29976.24,28871.53,1104.71,2026-05-03,Missed
TXN_LOAN0009_33,LOAN0009,CUST0179,29976.24,29089.17,887.07,2026-06-03,Paid
TXN_LOAN0009_34,LOAN0009,CUST0179,29976.24,29308.45,667.79,2026-07-03,Paid
TXN_LOAN0009_35,LOAN0009,CUST0179,29976.24,29529.37,446.87,2026-08-03,Paid
TXN_LOAN0009_36,LOAN0009,CUST0179,29976.24,29751.88,224.36,2026-09-03,Paid
TXN_LOAN0010_1,LOAN0010,CUST0198,16726.65,9448.38,7278.27,2023-09-18,Paid
TXN_LOAN0010_2,LOAN0010,CUST0198,16726.65,9561.48,7165.17,2023-10-18,Paid
TXN_LOAN0010_3,LOAN0010,CUST0198,16726.65,9675.93,7050.72,2023-11-18,Paid
TXN_LOAN0010_4,LOAN0010,CUST0198,16726.65,9791.75,6934.9,2023-12-18,Paid
TXN_LOAN0010_5,LOAN0010,CUST0198,16726.65,9908.96,6817.69,2024-01-18,Paid
TXN_LOAN0010_6,LOAN0010,CUST0198,16726.65,10027.58,6699.07,2024-02-18,Paid
TXN_LOAN0010_7,LOAN0010,CUST0198,16726.65,10147.61,6579.04,2024-03-18,Paid
TXN_LOAN0010_8,LOAN0010,CUST0198,16726.65,10269.08,6457.57,2024-04-18,Paid
TXN_LOAN0010_9,LOAN0010,CUST0198,16726.65,10392.0,6334.65,2024-05-18,Paid
TXN_LOAN0010_10,LOAN0010,CUST0198,16726.65,10516.4,6210.25,2024-06-18,Paid
TXN_LOAN0010_11,LOAN0010,CUST0198,16726.65,10642.28,6084.37,2024-07-18,Paid
TXN_LOAN0010_12,LOAN0010,CUST0198,16726.65,10769.67,5956.98,2024-08-18,Paid
TXN_LOAN0010_13,LOAN0010,CUST0198,16726.65,10898.59,5828.06,2024-09-18,Paid
TXN_LOAN0010_14,LOAN0010,CUST0198,16726.65,11029.05,5697.6,2024-10-18,Missed
TXN_LOAN0010_15,LOAN0010,CUST0198,16726.65,11161.07,5565.58,2024-11-18,Paid
TXN_LOAN0010_16,LOAN0010,CUST0198,16726.65,11294.67,5431.98,2024-12-18,Paid
TXN_LOAN0010_17,LOAN0010,CUST0198,16726.65,11429.87,5296.78,2025-01-18,Paid
TXN_LOAN0010_18,LOAN0010,CUST0198,16726.65,11566.69,5159.96,2025-02-18,Missed
TXN_LOAN0010_19,LOAN0010,CUST0198,16726.65,11705.14,5021.51,2025-03-18,Paid
TXN_LOAN0010_20,LOAN0010,CUST0198,16726.65,11845.26,4881.39,2025-04-18,Paid
TXN_LOAN0010_21,LOAN0010,CUST0198,16726.65,11987.05,4739.6,2025-05-18,Paid
TXN_LOAN0010_22,LOAN0010,CUST0198,16726.65,12130.53,4596.12,2025-06-18,Paid
TXN_LOAN0010_23,LOAN0010,CUST0198,16726.65,12275.74,4450.91,2025-07-18,Paid
TXN_LOAN0010_24,LOAN0010,CUST0198,16726.65,12422.68,4303.97,2025-08-18,Missed
TXN_LOAN0010_25,LOAN0010,CUST0198,16726.65,12571.39,4155.26,2025-09-18,Paid
TXN_LOAN0010_26,LOAN0010,CUST0198,16726.65,12721.87,4004.78,2025-10-18,Paid
TXN_LOAN0010_27,LOAN0010,CUST0198,16726.65,12874.15,3852.5,2025-11-18,Paid
TXN_LOAN0010_28,LOAN0010,CUST0198,16726.65,13028.26,3698.39,2025-12-18,Paid
TXN_LOAN0010_29,LOAN0010,CUST0198,16726.65,13184.21,3542.44,2026-01-18,Paid
TXN_LOAN0010_30,LOAN0010,CUST0198,16726.65,13342.03,3384.62,2026-02-18,Paid
TXN_LOAN0010_31,LOAN0010,CUST0198,16726.65,13501.74,3224.91,2026-03-18,Paid
TXN_LOAN0010_32,LOAN0010,CUST0198,16726.65,13663.36,3063.29,2026-04-18,Missed
TXN_LOAN0010_33,LOAN0010,CUST0198,16726.65,13826.91,2899.74,2026-05-18,Paid
TXN_LOAN0010_34,LOAN0010,CUST0198,16726.65,13992.42,2734.23,2026-06-18,Paid
TXN_LOAN0010_35,LOAN0010,CUST0198,16726.65,14159.91,2566.74,2026-07-18,Paid
TXN_LOAN0010_36,LOAN0010,CUST0198,16726.65,14329.41,2397.24,2026-08-18,Missed
TXN_LOAN0010_37,LOAN0010,CUST0198,16726.65,14500.94,2225.71,2026-09-18,Paid
TXN_LOAN0010_38,LOAN0010,CUST0198,16726.65,14674.52,2052.13,2026-10-18,Paid
TXN_LOAN0010_39,LOAN0010,CUST0198,16726.65,14850.18,1876.47,2026-11-18,Paid
TXN_LOAN0010_40,LOAN0010,CUST0198,16726.65,15027.94,1698.71,2026-12-18,Paid
TXN_LOAN0010_41,LOAN0010,CUST0198,16726.65,15207.82,1518.83,2027-01-18,Paid
TXN_LOAN0010_42,LOAN0010,CUST0198,16726.65,15389.87,1336.78,2027-02-18,Paid
TXN_LOAN0010_43,LOAN0010,CUST0198,16726.65,15574.09,1152.56,2027-03-18,Missed
TXN_LOAN0010_44,LOAN0010,CUST0198,16726.65,15760.51,966.14,2027-04-18,Paid
TXN_LOAN0010_45,LOAN0010,CUST0198,16726.65,15949.17,777.48,2027-05-18,Paid
TXN_LOAN0010_46,LOAN0010,CUST0198,16726.65,16140.09,586.56,2027-06-18,Paid
TXN_LOAN0010_47,LOAN0010,CUST0198,16726.65,16333.29,393.36,2027-07-18,Paid
TXN_LOAN0010_48,LOAN0010,CUST0198,16726.65,16528.46,198.19,2027-08-18,Paid
TXN_LOAN0011_1,LOAN0011,CUST0134,43961.68,32586.52,11375.16,2023-04-20,Paid
TXN_LOAN0011_2,LOAN0011,CUST0134,43961.68,32995.61,10966.07,2023-05-20,Paid
TXN_LOAN0011_3,LOAN0011,CUST0134,43961.68,33409.84,10551.84,2023-06-20,Paid
TXN_LOAN0011_4,LOAN0011,CUST0134,43961.68,33829.26,10132.42,2023-07-20,Paid
TXN_LOAN0011_5,LOAN0011,CUST0134,43961.68,34253.95,9707.73,2023-08-20,Paid
TXN_LOAN0011_6,LOAN0011,CUST0134,43961.68,34683.98,9277.7,2023-09-20,Paid
TXN_LOAN0011_7,LOAN0011,CUST0134,43961.68,35119.4,8842.28,2023-10-20,Paid
TXN_LOAN0011_8,LOAN0011,CUST0134,43961.68,35560.29,8401.39,2023-11-20,Paid
TXN_LOAN0011_9,LOAN0011,CUST0134,43961.68,36006.71,7954.97,2023-12-20,Paid
TXN_LOAN0011_10,LOAN0011,CUST0134,43961.68,36458.73,7502.95,2024-01-20,Paid
TXN_LOAN0011_11,LOAN0011,CUST0134,43961.68,36916.44,7045.24,2024-02-20,Paid
TXN_LOAN0011_12,LOAN0011,CUST0134,43961.68,37379.88,6581.8,2024-03-20,Paid
TXN_LOAN0011_13,LOAN0011,CUST0134,43961.68,37849.15,6112.53,2024-04-20,Paid
TXN_LOAN0011_14,LOAN0011,CUST0134,43961.68,38324.31,5637.37,2024-05-20,Paid
TXN_LOAN0011_15,LOAN0011,CUST0134,43961.68,38805.43,5156.25,2024-06-20,Paid
TXN_LOAN0011_16,LOAN0011,CUST0134,43961.68,39292.59,4669.09,2024-07-20,Paid
TXN_LOAN0011_17,LOAN0011,CUST0134,43961.68,39785.87,4175.81,2024-08-20,Paid
TXN_LOAN0011_18,LOAN0011,CUST0134,43961.68,40285.34,3676.34,2024-09-20,Paid
TXN_LOAN0011_19,LOAN0011,CUST0134,43961.68,40791.08,3170.6,2024-10-20,Paid
TXN_LOAN0011_20,LOAN0011,CUST0134,43961.68,41303.17,2658.51,2024-11-20,Paid
TXN_LOAN0011_21,LOAN0011,CUST0134,43961.68,41821.69,2139.99,2024-12-20,Paid
TXN_LOAN0011_22,LOAN0011,CUST0134,43961.68,42346.72,1614.96,2025-01-20,Paid
TXN_LOAN0011_23,LOAN0011,CUST0134,43961.68,42878.34,1083.34,2025-02-20,Paid
TXN_LOAN0011_24,LOAN0011,CUST0134,43961.68,43416.7,544.98,2025-03-20,Paid
TXN_LOAN0012_1,LOAN0012,CUST0067,32990.24,27951.42,5038.82,2023-06-29,Paid
TXN_LOAN0012_2,LOAN0012,CUST0067,32990.24,28145.12,4845.12,2023-07-29,Paid
TXN_LOAN0012_3,LOAN0012,CUST0067,32990.24,28340.17,4650.07,2023-08-29,Missed
TXN_LOAN0012_4,LOAN0012,CUST0067,32990.24,28536.56,4453.68,2023-09-29,Paid
TXN_LOAN0012_5,LOAN0012,CUST0067,32990.24,28734.32,4255.92,2023-10-29,Paid
TXN_LOAN0012_6,LOAN0012,CUST0067,32990.24,28933.44,4056.8,2023-11-29,Paid
TXN_LOAN0012_7,LOAN0012,CUST0067,32990.24,29133.95,3856.29,2023-12-29,Paid
TXN_LOAN0012_8,LOAN0012,CUST0067,32990.24,29335.84,3654.4,2024-01-29,Paid
TXN_LOAN0012_9,LOAN0012,CUST0067,32990.24,29539.14,3451.1,2024-02-29,Paid
TXN_LOAN0012_10,LOAN0012,CUST0067,32990.24,29743.84,3246.4,2024-03-29,Paid
TXN_LOAN0012_11,LOAN0012,CUST0067,32990.24,29949.96,3040.28,2024-04-29,Paid
TXN_LOAN0012_12,LOAN0012,CUST0067,32990.24,30157.51,2832.73,2024-05-29,Paid
TXN_LOAN0012_13,LOAN0012,CUST0067,32990.24,30366.5,2623.74,2024-06-29,Missed
TXN_LOAN0012_14,LOAN0012,CUST0067,32990.24,30576.93,2413.31,2024-07-29,Paid
TXN_LOAN0012_15,LOAN0012,CUST0067,32990.24,30788.83,2201.41,2024-08-29,Paid
TXN_LOAN0012_16,LOAN0012,CUST0067,32990.24,31002.19,1988.05,2024-09-29,Paid
TXN_LOAN0012_17,LOAN0012,CUST0067,32990.24,31217.03,1773.21,2024-10-29,Paid
TXN_LOAN0012_18,LOAN0012,CUST0067,32990.24,31433.36,1556.88,2024-11-29,Paid
TXN_LOAN0012_19,LOAN0012,CUST0067,32990.24,31651.19,1339.05,2024-12-29,Paid
TXN_LOAN0012_20,LOAN0012,CUST0067,32990.24,31870.53,1119.71,2025-01-29,Paid
TXN_LOAN0012_21,LOAN0012,CUST0067,32990.24,32091.39,898.85,2025-02-28,Paid
TXN_LOAN0012_22,LOAN0012,CUST0067,32990.24,32313.78,676.46,2025-03-29,Paid
TXN_LOAN0012_23,LOAN0012,CUST0067,32990.24,32537.71,452.53,2025-04-29,Paid
TXN_LOAN0012_24,LOAN0012,CUST0067,32990.24,32763.29,226.95,2025-05-29,Paid
TXN_LOAN0013_1,LOAN0013,CUST0135,9181.22,6503.92,2677.3,2023-06-18,Paid
TXN_LOAN0013_2,LOAN0013,CUST0135,9181.22,6598.02,2583.2,2023-07-18,Paid
TXN_LOAN0013_3,LOAN0013,CUST0135,9181.22,6693.49,2487.73,2023-08-18,Paid
TXN_LOAN0013_4,LOAN0013,CUST0135,9181.22,6790.33,2390.89,2023-09-18,Missed
TXN_LOAN0013_5,LOAN0013,CUST0135,9181.22,6888.58,2292.64,2023-10-18,Paid
TXN_LOAN0013_6,LOAN0013,CUST0135,9181.22,6988.24,2192.98,2023-11-18,Paid
TXN_LOAN0013_7,LOAN0013,CUST0135,9181.22,7089.35,2091.87,2023-12-18,Paid
TXN_LOAN0013_8,LOAN0013,CUST0135,9181.22,7191.92,1989.3,2024-01-18,Paid
TXN_LOAN0013_9,LOAN0013,CUST0135,9181.22,7295.98,1885.24,2024-02-18,Paid
TXN_LOAN0013_10,LOAN0013,CUST0135,9181.22,7401.54,1779.68,2024-03-18,Paid
TXN_LOAN0013_11,LOAN0013,CUST0135,9181.22,7508.63,1672.59,2024-04-18,Paid
TXN_LOAN0013_12,LOAN0013,CUST0135,9181.22,7617.27,1563.95,2024-05-18,Paid
TXN_LOAN0013_13,LOAN0013,CUST0135,9181.22,7727.48,1453.74,2024-06-18,Paid
TXN_LOAN0013_14,LOAN0013,CUST0135,9181.22,7839.28,1341.94,2024-07-18,Paid
TXN_LOAN0013_15,LOAN0013,CUST0135,9181.22,7952.71,1228.51,2024-08-18,Paid
TXN_LOAN0013_16,LOAN0013,CUST0135,9181.22,8067.77,1113.45,2024-09-18,Paid
TXN_LOAN0013_17,LOAN0013,CUST0135,9181.22,8184.5,996.72,2024-10-18,Paid
TXN_LOAN0013_18,LOAN0013,CUST0135,9181.22,8302.91,878.31,2024-11-18,Paid
TXN_LOAN0013_19,LOAN0013,CUST0135,9181.22,8423.04,758.18,2024-12-18,Paid
TXN_LOAN0013_20,LOAN0013,CUST0135,9181.22,8544.91,636.31,2025-01-18,Paid
TXN_LOAN0013_21,LOAN0013,CUST0135,9181.22,8668.54,512.68,2025-02-18,Paid
TXN_LOAN0013_22,LOAN0013,CUST0135,9181.22,8793.96,387.26,2025-03-18,Missed
TXN_LOAN0013_23,LOAN0013,CUST0135,9181.22,8921.2,260.02,2025-04-18,Paid
TXN_LOAN0013_24,LOAN0013,CUST0135,9181.22,9050.43,130.79,2025-05-18,Paid
TXN_LOAN0014_1,LOAN0014,CUST0179,22370.94,15929.59,6441.35,2023-12-10,Paid
TXN_LOAN0014_2,LOAN0014,CUST0179,22370.94,16042.69,6328.25,2024-01-10,Paid
TXN_LOAN0014_3,LOAN0014,CUST0179,22370.94,16156.59,6214.35,2024-02-10,Paid
TXN_LOAN0014_4,LOAN0014,CUST0179,22370.94,16271.29,6099.65,2024-03-10,Paid
TXN_LOAN0014_5,LOAN0014,CUST0179,22370.94,16386.82,5984.12,2024-04-10,Missed
TXN_LOAN0014_6,LOAN0014,CUST0179,22370.94,16503.16,5867.78,2024-05-10,Paid
TXN_LOAN0014_7,LOAN0014,CUST0179,22370.94,16620.33,5750.61,2024-06-10,Paid
TXN_LOAN0014_8,LOAN0014,CUST0179,22370.94,16738.33,5632.61,2024-07-10,Paid
TXN_LOAN0014_9,LOAN0014,CUST0179,22370.94,16857.17,5513.77,2024-08-10,Paid
TXN_LOAN0014_10,LOAN0014,CUST0179,22370.94,16976.85,5394.09,2024-09-10,Paid
TXN_LOAN0014_11,LOAN0014,CUST0179,22370.94,17097.38,5273.56,2024-10-10,Paid
TXN_LOAN0014_12,LOAN0014,CUST0179,22370.94,17218.77,5152.17,2024-11-10,Paid
TXN_LOAN0014_13,LOAN0014,CUST0179,22370.94,17341.01,5029.93,2024-12-10,Paid
TXN_LOAN0014_14,LOAN0014,CUST0179,22370.94,17464.13,4906.81,2025-01-10,Paid
TXN_LOAN0014_15,LOAN0014,CUST0179,22370.94,17588.12,4782.82,2025-02-10,Paid
TXN_LOAN0014_16,LOAN0014,CUST0179,22370.94,17712.99,4657.95,2025-03-10,Paid
TXN_LOAN0014_17,LOAN0014,CUST0179,22370.94,17838.75,4532.19,2025-04-10,Paid
TXN_LOAN0014_18,LOAN0014,CUST0179,22370.94,17965.4,4405.54,2025-05-10,Paid
TXN_LOAN0014_19,LOAN0014,CUST0179,22370.94,18092.95,4277.99,2025-06-10,Paid
TXN_LOAN0014_20,LOAN0014,CUST0179,22370.94,18221.41,4149.53,2025-07-10,Paid
TXN_LOAN0014_21,LOAN0014,CUST0179,22370.94,18350.78,4020.16,2025-08-10,Paid
TXN_LOAN0014_22,LOAN0014,CUST0179,22370.94,18481.06,3889.88,2025-09-10,Paid
TXN_LOAN0014_23,LOAN0014,CUST0179,22370.94,18612.27,3758.67,2025-10-10,Paid
TXN_LOAN0014_24,LOAN0014,CUST0179,22370.94,18744.42,3626.52,2025-11-10,Paid
TXN_LOAN0014_25,LOAN0014,CUST0179,22370.94,18877.5,3493.44,2025-12-10,Paid
TXN_LOAN0014_26,LOAN0014,CUST0179,22370.94,19011.52,3359.42,2026-01-10,Paid
TXN_LOAN0014_27,LOAN0014,CUST0179,22370.94,19146.5,3224.44,2026-02-10,Paid
TXN_LOAN0014_28,LOAN0014,CUST0179,22370.94,19282.44,3088.5,2026-03-10,Paid
TXN_LOAN0014_29,LOAN0014,CUST0179,22370.94,19419.34,2951.6,2026-04-10,Paid
TXN_LOAN0014_30,LOAN0014,CUST0179,22370.94,19557.21,2813.73,2026-05-10,Paid
TXN_LOAN0014_31,LOAN0014,CUST0179,22370.94,19696.06,2674.88,2026-06-10,Paid
TXN_LOAN0014_32,LOAN0014,CUST0179,22370.94,19835.9,2535.04,2026-07-10,Paid
TXN_LOAN0014_33,LOAN0014,CUST0179,22370.94,19976.73,2394.21,2026-08-10,Paid
TXN_LOAN0014_34,LOAN0014,CUST0179,22370.94,20118.56,2252.38,2026-09-10,Paid
TXN_LOAN0014_35,LOAN0014,CUST0179,22370.94,20261.4,2109.54,2026-10-10,Missed
TXN_LOAN0014_36,LOAN0014,CUST0179,22370.94,20405.25,1965.69,2026-11-10,Paid
TXN_LOAN0014_37,LOAN0014,CUST0179,22370.94,20550.12,1820.82,2026-12-10,Paid
TXN_LOAN0014_38,LOAN0014,CUST0179,22370.94,20696.02,1674.92,2027-01-10,Paid
TXN_LOAN0014_39,LOAN0014,CUST0179,22370.94,20842.96,1527.98,2027-02-10,Paid
TXN_LOAN0014_40,LOAN0014,CUST0179,22370.94,20990.94,1380.0,2027-03-10,Paid
TXN_LOAN0014_41,LOAN0014,CUST0179,22370.94,21139.97,1230.97,2027-04-10,Paid
TXN_LOAN0014_42,LOAN0014,CUST0179,22370.94,21290.06,1080.88,2027-05-10,Paid
TXN_LOAN0014_43,LOAN0014,CUST0179,22370.94,21441.21,929.73,2027-06-10,Paid
TXN_LOAN0014_44,LOAN0014,CUST0179,22370.94,21593.44,777.5,2027-07-10,Paid
TXN_LOAN0014_45,LOAN0014,CUST0179,22370.94,21746.75,624.19,2027-08-10,Paid
TXN_LOAN0014_46,LOAN0014,CUST0179,22370.94,21901.14,469.8,2027-09-10,Paid
TXN_LOAN0014_47,LOAN0014,CUST0179,22370.94,22056.64,314.3,2027-10-10,Paid
TXN_LOAN0014_48,LOAN0014,CUST0179,22370.94,22213.08,157.86,2027-11-10,Paid
TXN_LOAN0015_1,LOAN0015,CUST0200,5498.05,3684.87,1813.18,2023-04-06,Paid
TXN_LOAN0015_2,LOAN0015,CUST0200,5498.05,3726.06,1771.99,2023-05-06,Paid
TXN_LOAN0015_3,LOAN0015,CUST0200,5498.05,3767.71,1730.34,2023-06-06,Missed
TXN_LOAN0015_4,LOAN0015,CUST0200,5498.05,3809.82,1688.23,2023-07-06,Paid
TXN_LOAN0015_5,LOAN0015,CUST0200,5498.05,3852.41,1645.64,2023-08-06,Missed
TXN_LOAN0015_6,LOAN0015,CUST0200,5498.05,3895.47,1602.58,2023-09-06,Paid
TXN_LOAN0015_7,LOAN0015,CUST0200,5498.05,3939.01,1559.04,2023-10-06,Paid
TXN_LOAN0015_8,LOAN0015,CUST0200,5498.05,3983.04,1515.01,2023-11-06,Paid
TXN_LOAN0015_9,LOAN0015,CUST0200,5498.05,4027.56,1470.49,2023-12-06,Paid
TXN_LOAN0015_10,LOAN0015,CUST0200,5498.05,4072.58,1425.47,2024-01-06,Missed
TXN_LOAN0015_11,LOAN0015,CUST0200,5498.05,4118.1,1379.95,2024-02-06,Paid
TXN_LOAN0015_12,LOAN0015,CUST0200,5498.05,4164.13,1333.92,2024-03-06,Paid
TXN_LOAN0015_13,LOAN0015,CUST0200,5498.05,4210.67,1287.38,2024-04-06,Paid
TXN_LOAN0015_14,LOAN0015,CUST0200,5498.05,4257.74,1240.31,2024-05-06,Paid
TXN_LOAN0015_15,LOAN0015,CUST0200,5498.05,4305.33,1192.72,2024-06-06,Paid
TXN_LOAN0015_16,LOAN0015,CUST0200,5498.05,4353.45,1144.6,2024-07-06,Paid
TXN_LOAN0015_17,LOAN0015,CUST0200,5498.05,4402.11,1095.94,2024-08-06,Paid
TXN_LOAN0015_18,LOAN0015,CUST0200,5498.05,4451.31,1046.74,2024-09-06,Paid
TXN_LOAN0015_19,LOAN0015,CUST0200,5498.05,4501.07,996.98,2024-10-06,Paid
TXN_LOAN0015_20,LOAN0015,CUST0200,5498.05,4551.38,946.67,2024-11-06,Paid
TXN_LOAN0015_21,LOAN0015,CUST0200,5498.05,4602.25,895.8,2024-12-06,Paid
TXN_LOAN0015_22,LOAN0015,CUST0200,5498.05,4653.69,844.36,2025-01-06,Missed
TXN_LOAN0015_23,LOAN0015,CUST0200,5498.05,4705.71,792.34,2025-02-06,Paid
TXN_LOAN0015_24,LOAN0015,CUST0200,5498.05,4758.31,739.74,2025-03-06,Paid
TXN_LOAN0015_25,LOAN0015,CUST0200,5498.05,4811.49,686.56,2025-04-06,Paid
TXN_LOAN0015_26,LOAN0015,CUST0200,5498.05,4865.27,632.78,2025-05-06,Paid
TXN_LOAN0015_27,LOAN0015,CUST0200,5498.05,4919.66,578.39,2025-06-06,Paid
TXN_LOAN0015_28,LOAN0015,CUST0200,5498.05,4974.64,523.41,2025-07-06,Missed
TXN_LOAN0015_29,LOAN0015,CUST0200,5498.05,5030.25,467.8,2025-08-06,Paid
TXN_LOAN0015_30,LOAN0015,CUST0200,5498.05,5086.47,411.58,2025-09-06,Missed
TXN_LOAN0015_31,LOAN0015,CUST0200,5498.05,5143.33,354.72,2025-10-06,Paid
TXN_LOAN0015_32,LOAN0015,CUST0200,5498.05,5200.82,297.23,2025-11-06,Paid
TXN_LOAN0015_33,LOAN0015,CUST0200,5498.05,5258.95,239.1,2025-12-06,Paid
TXN_LOAN0015_34,LOAN0015,CUST0200,5498.05,5317.73,180.32,2026-01-06,Paid
TXN_LOAN0015_35,LOAN0015,CUST0200,5498.05,5377.17,120.88,2026-02-06,Paid
TXN_LOAN0015_36,LOAN0015,CUST0200,5498.05,5437.44,60.61,2026-03-06,Paid
TXN_LOAN0016_1,LOAN0016,CUST0042,55640.0,47891.46,7748.54,2023-02-13,Paid
TXN_LOAN0016_2,LOAN0016,CUST0042,55640.0,48493.72,7146.28,2023-03-13,Paid
TXN_LOAN0016_3,LOAN0016,CUST0042,55640.0,49103.56,6536.44,2023-04-13,Paid
TXN_LOAN0016_4,LOAN0016,CUST0042,55640.0,49721.06,5918.94,2023-05-13,Paid
TXN_LOAN0016_5,LOAN0016,CUST0042,55640.0,50346.33,5293.67,2023-06-13,Paid
TXN_LOAN0016_6,LOAN0016,CUST0042,55640.0,50979.46,4660.54,2023-07-13,Paid
TXN_LOAN0016_7,LOAN0016,CUST0042,55640.0,51620.55,4019.45,2023-08-13,Paid
TXN_LOAN0016_8,LOAN0016,CUST0042,55640.0,52269.7,3370.3,2023-09-13,Paid
TXN_LOAN0016_9,LOAN0016,CUST0042,55640.0,52927.02,2712.98,2023-10-13,Paid
TXN_LOAN0016_10,LOAN0016,CUST0042,55640.0,53592.61,2047.39,2023-11-13,Paid
TXN_LOAN0016_11,LOAN0016,CUST0042,55640.0,54266.56,1373.44,2023-12-13,Missed
TXN_LOAN0016_12,LOAN0016,CUST0042,55640.0,54948.97,691.03,2024-01-13,Paid
TXN_LOAN0017_1,LOAN0017,CUST0192,46490.85,33360.32,13130.53,2023-09-01,Paid
TXN_LOAN0017_2,LOAN0017,CUST0192,46490.85,33824.85,12666.0,2023-10-01,Paid
TXN_LOAN0017_3,LOAN0017,CUST0192,46490.85,34295.86,12194.99,2023-11-01,Paid
TXN_LOAN0017_4,LOAN0017,CUST0192,46490.85,34773.42,11717.43,2023-12-01,Paid
TXN_LOAN0017_5,LOAN0017,CUST0192,46490.85,35257.63,11233.22,2024-01-01,Paid
TXN_LOAN0017_6,LOAN0017,CUST0192,46490.85,35748.58,10742.27,2024-02-01,Paid
TXN_LOAN0017_7,LOAN0017,CUST0192,46490.85,36246.37,10244.48,2024-03-01,Paid
TXN_LOAN0017_8,LOAN0017,CUST0192,46490.85,36751.09,9739.76,2024-04-01,Paid
TXN_LOAN0017_9,LOAN0017,CUST0192,46490.85,37262.84,9228.01,2024-05-01,Paid
TXN_LOAN0017_10,LOAN0017,CUST0192,46490.85,37781.72,8709.13,2024-06-01,Paid
TXN_LOAN0017_11,LOAN0017,CUST0192,46490.85,38307.82,8183.03,2024-07-01,Paid
TXN_LOAN0017_12,LOAN0017,CUST0192,46490.85,38841.24,7649.61,2024-08-01,Paid
TXN_LOAN0017_13,LOAN0017,CUST0192,46490.85,39382.1,7108.75,2024-09-01,Missed
TXN_LOAN0017_14,LOAN0017,CUST0192,46490.85,39930.48,6560.37,2024-10-01,Paid
TXN_LOAN0017_15,LOAN0017,CUST0192,46490.85,40486.51,6004.34,2024-11-01,Paid
TXN_LOAN0017_16,LOAN0017,CUST0192,46490.85,41050.27,5440.58,2024-12-01,Paid
TXN_LOAN0017_17,LOAN0017,CUST0192,46490.85,41621.88,4868.97,2025-01-01,Paid
TXN_LOAN0017_18,LOAN0017,CUST0192,46490.85,42201.46,4289.39,2025-02-01,Paid
TXN_LOAN0017_19,LOAN0017,CUST0192,46490.85,42789.1,3701.75,2025-03-01,Paid
TXN_LOAN0017_20,LOAN0017,CUST0192,46490.85,43384.93,3105.92,2025-04-01,Paid
TXN_LOAN0017_21,LOAN0017,CUST0192,46490.85,43989.05,2501.8,2025-05-01,Paid
TXN_LOAN0017_22,LOAN0017,CUST0192,46490.85,44601.59,1889.26,2025-06-01,Paid
TXN_LOAN0017_23,LOAN0017,CUST0192,46490.85,45222.66,1268.19,2025-07-01,Paid
TXN_LOAN0017_24,LOAN0017,CUST0192,46490.85,45852.23,638.62,2025-08-01,Paid
TXN_LOAN0018_1,LOAN0018,CUST0015,26861.43,14714.68,12146.75,2023-09-30,Paid
TXN_LOAN0018_2,LOAN0018,CUST0015,26861.43,14900.34,11961.09,2023-10-30,Missed
TXN_LOAN0018_3,LOAN0018,CUST0015,26861.43,15088.34,11773.09,2023-11-30,Missed
TXN_LOAN0018_4,LOAN0018,CUST0015,26861.43,15278.72,11582.71,2023-12-30,Paid
TXN_LOAN0018_5,LOAN0018,CUST0015,26861.43,15471.5,11389.93,2024-01-30,Paid
TXN_LOAN0018_6,LOAN0018,CUST0015,26861.43,15666.71,11194.72,2024-02-29,Paid
TXN_LOAN0018_7,LOAN0018,CUST0015,26861.43,15864.38,10997.05,2024-03-30,Paid
TXN_LOAN0018_8,LOAN0018,CUST0015,26861.43,16064.55,10796.88,2024-04-30,Paid
TXN_LOAN0018_9,LOAN0018,CUST0015,26861.43,16267.24,10594.19,2024-05-30,Paid
